"video_shortname","Function_name",execution_count,exec_time_avg
"Test04_Talking_Head_D04.mp4","RAPIQUE_spatial_features",30,1.980729e+00
"Test04_Talking_Head_D04.mp4","saveFileYuv",0,NaN
"Test05_City_D05.mp4","calc_RAPIQUE_features",1,96
"Test05_City_D05.mp4","calc_RAPIQUE_features/deep_learning",15,4.197917e-01
"Test05_City_D05.mp4","calc_RAPIQUE_features/temporal NSS",15,1.597917e+00
"Test05_City_D05.mp4","clipValue",45,3.263889e-02
"Test05_City_D05.mp4","convertRGBToHSI",0,NaN
"Test05_City_D05.mp4","convertRGBToLAB",30,3.848958e-01
"Test05_City_D05.mp4","convertRGBToLMS",0,NaN
"Test05_City_D05.mp4","convertRGBToYuv",0,NaN
"Test05_City_D05.mp4","convertYuvToRgb",45,6.909722e-02
"Test05_City_D05.mp4","gauDerivative",150,3.125000e-04
"Test05_City_D05.mp4","loadFileYuv",0,NaN
"Test05_City_D05.mp4","progressbar",1,0
"Test05_City_D05.mp4","rapique_basic_extractor",810,5.111883e-02
"Test05_City_D05.mp4","RAPIQUE_spatial_features",30,1.943750e+00
"Test05_City_D05.mp4","saveFileYuv",0,NaN
"Test05_Talking_Head_D11.mp4","calc_RAPIQUE_features",1,9.626562e+01
"Test05_Talking_Head_D11.mp4","calc_RAPIQUE_features/deep_learning",15,4.364583e-01
"Test05_Talking_Head_D11.mp4","calc_RAPIQUE_features/temporal NSS",15,1.568750e+00
"Test05_Talking_Head_D11.mp4","clipValue",45,3.125000e-02
"Test05_Talking_Head_D11.mp4","convertRGBToHSI",0,NaN
"Test05_Talking_Head_D11.mp4","convertRGBToLAB",30,3.885417e-01
"Test05_Talking_Head_D11.mp4","convertRGBToLMS",0,NaN
"Test05_Talking_Head_D11.mp4","convertRGBToYuv",0,NaN
"Test05_Talking_Head_D11.mp4","convertYuvToRgb",45,6.875000e-02
"Test05_Talking_Head_D11.mp4","gauDerivative",150,1.041667e-04
"Test05_Talking_Head_D11.mp4","loadFileYuv",0,NaN
"Test05_Talking_Head_D11.mp4","progressbar",1,0
"Test05_Talking_Head_D11.mp4","rapique_basic_extractor",810,5.138889e-02
"Test05_Talking_Head_D11.mp4","RAPIQUE_spatial_features",30,1.955729e+00
"Test05_Talking_Head_D11.mp4","saveFileYuv",0,NaN
"Test05_Television_D06.mp4","calc_RAPIQUE_features",1,1.359375e+02
"Test05_Television_D06.mp4","calc_RAPIQUE_features/deep_learning",21,4.828869e-01
"Test05_Television_D06.mp4","calc_RAPIQUE_features/temporal NSS",21,1.593006e+00
"Test05_Television_D06.mp4","clipValue",63,2.876984e-02
"Test05_Television_D06.mp4","convertRGBToHSI",0,NaN
"Test05_Television_D06.mp4","convertRGBToLAB",42,3.835565e-01
"Test05_Television_D06.mp4","convertRGBToLMS",0,NaN
"Test05_Television_D06.mp4","convertRGBToYuv",0,NaN
"Test05_Television_D06.mp4","convertYuvToRgb",63,6.572421e-02
"Test05_Television_D06.mp4","gauDerivative",210,1.488095e-04
"Test05_Television_D06.mp4","loadFileYuv",0,NaN
"Test05_Television_D06.mp4","progressbar",1,0
"Test05_Television_D06.mp4","rapique_basic_extractor",1134,5.140818e-02
"Test05_Television_D06.mp4","RAPIQUE_spatial_features",42,1.958333e+00
"Test05_Television_D06.mp4","saveFileYuv",0,NaN
"Test05_Television_D10.mp4","calc_RAPIQUE_features",1,1.347031e+02
"Test05_Television_D10.mp4","calc_RAPIQUE_features/deep_learning",21,4.657738e-01
"Test05_Television_D10.mp4","calc_RAPIQUE_features/temporal NSS",21,1.530506e+00
"Test05_Television_D10.mp4","clipValue",63,3.100198e-02
"Test05_Television_D10.mp4","convertRGBToHSI",0,NaN
"Test05_Television_D10.mp4","convertRGBToLAB",42,4.043899e-01
"Test05_Television_D10.mp4","convertRGBToLMS",0,NaN
"Test05_Television_D10.mp4","convertRGBToYuv",0,NaN
"Test05_Television_D10.mp4","convertYuvToRgb",63,7.142857e-02
"Test05_Television_D10.mp4","gauDerivative",210,7.440476e-05
"Test05_Television_D10.mp4","loadFileYuv",0,NaN
"Test05_Television_D10.mp4","progressbar",1,4.687500e-02
"Test05_Television_D10.mp4","rapique_basic_extractor",1134,5.103616e-02
"Test05_Television_D10.mp4","RAPIQUE_spatial_features",42,1.963170e+00
"Test05_Television_D10.mp4","saveFileYuv",0,NaN
