SRCC_train,KRCC_train,PLCC_train,RMSE_train,SRCC_test,KRCC_test,PLCC_test,RMSE_test
0.9350399269909861,0.8388562718724079,0.9313764365208533,10.516495596498917,0.554554838729098,0.4082159974492212,0.5188134237243776,19.0277683366796
0.9999895509410283,0.9994425768544984,0.9999998198666671,0.01662965308416856,0.4661068676828237,0.33526073793357075,0.5042624834329064,24.605653114404934
0.9799777881424562,0.9670920049464455,0.9978530562189264,1.8154334106629977,0.7170466304189641,0.5160466382848645,0.8099228452171887,16.80120656817956
0.8830418000871458,0.7567333584062284,0.925955976030813,10.56951079694789,0.6654158269902983,0.4348942523916659,0.5049144885099427,23.795414254640786
0.9983288862977074,0.9825960136507742,0.9999971412131389,0.06721306789613461,0.6703879176191557,0.48364346062436003,0.5525176296382026,22.627285830333133
0.9964189114133469,0.9721140843483799,0.9999959402859698,0.0758236365688656,0.6418386491557224,0.4512820512820513,0.5985981094369848,25.09581231200108
0.9670329343128606,0.920221616415729,0.9789106754136025,5.601456885070079,0.596519215927414,0.4071940763407737,0.5176482385557742,25.527443262449083
0.9973384485594158,0.9757421077953389,0.9999960370172489,0.0777866824686397,0.5708522920112739,0.4348942523916659,0.741343400954754,19.483378679799692
0.998886424267651,0.9874960961366586,0.9999972143897569,0.06631689622868998,0.3557286431649762,0.2379433522397787,0.46581293088011444,23.970664172053098
0.9980281022110331,0.98323323544951,0.9999974038457372,0.06410317874335304,0.40480322761358206,0.2604234018746554,0.5315782947655302,22.79818440299206
0.9976601387702687,0.9786913763230304,0.9999961507446384,0.07597841885625573,0.44935492674268684,0.32390852528419856,0.5810184503694964,24.306744857375097
0.9979594305218641,0.9807625122325533,0.9999970708560085,0.06911708412173538,0.6348968105065667,0.4487179487179488,0.6467414231316914,18.638913203221342
0.9812234713015175,0.9689633137255536,0.9990511786280192,1.244827355686321,0.4793621013133209,0.3358974358974359,0.5725698656250066,20.307766607306164
0.9961263281704004,0.9707983159232527,0.9999961638872708,0.07453257099572748,0.727767354596623,0.5307692307692309,0.6147494962957836,24.18501159649111
0.9982422948189349,0.9825906789203507,0.9999967071872599,0.07037214010105246,0.602251407129456,0.43589743589743596,0.783471298790476,18.328434236878117
0.9255668117501876,0.8471162152076497,0.9408570652766228,9.427619203122292,0.6614439245499008,0.4585750323459186,0.7000106442820215,20.126274944423688
0.9976586356173662,0.980640787453302,0.9999973132692717,0.06669498788831203,0.7803001876172608,0.5820512820512821,0.765673764455328,15.122201606034434
0.9975601183176033,0.978728741072696,0.9999966657409167,0.07347530975373036,0.4614662981764102,0.3271328447193947,0.45422794476825173,22.53546322171618
0.9965532735844724,0.9706844956951204,0.9999960601035963,0.07893634401067502,0.46165392423787643,0.3271328447193947,0.6069667120951261,21.49963346864181
