SRCC_train,KRCC_train,PLCC_train,RMSE_train,SRCC_test,KRCC_test,PLCC_test,RMSE_test
0.9999686252362909,0.9975475393034279,0.9999829524015367,0.09534823534008782,0.790585802274873,0.6027114647804303,0.82308641651599,11.176812779463884
0.9999632107470747,0.9972135160590303,0.9999886541713658,0.07957822815260308,0.7573318946784755,0.5626289419392867,0.7751616888829348,11.62305120990313
0.7626201405443119,0.5678845142014558,0.7660918911032425,11.030222113869351,0.7286786854291237,0.5337459475390509,0.7471255901053848,11.053391088871606
0.9999724592784387,0.9977808789653985,0.9999895062423853,0.07870879460501595,0.7312038244241634,0.547008547008547,0.7274795294811555,11.342212118257882
0.9999685081662772,0.9975475393034279,0.9999893906042281,0.07946071153112913,0.7284314166254552,0.5526083112290008,0.755634602093152,10.633854132759144
0.9999687423063051,0.9975292373579311,0.9999881827610152,0.08085972301591442,0.7770609480136073,0.5850279988211022,0.7736269553076809,11.782308763420371
0.9999730446285251,0.9977991809946362,0.9999909043843062,0.07421621666216247,0.6952224669933612,0.4992631889183613,0.7238519492823815,10.750244744434184
0.999972108068387,0.9978540870823492,0.9999900889795924,0.07477568797469064,0.6939711369869171,0.49955791335101674,0.7031529834949592,12.61090871009748
0.9503110374662675,0.8528340562601805,0.948358133158179,5.360748178624255,0.7174017293830268,0.5417035072207486,0.723780048568732,12.194984206778074
0.9999730738968169,0.997730558758396,0.9999901599444906,0.07577665455668867,0.6301533066582744,0.45947539050987324,0.721588288070731,11.596002530582329
0.8814367839320936,0.7225183592306419,0.8783275328229372,8.28472427952639,0.6826267439943652,0.49572649572649563,0.7089041426424664,11.206365630628074
0.9999669862560975,0.997437727630447,0.999987699219636,0.08432158533173575,0.6398492409597026,0.4718538166814028,0.7042467124617777,12.219534075393623
0.8717687906962821,0.7127633776469566,0.8744760741726073,8.348820364737296,0.6892655367231638,0.49425287356321834,0.7568145857072498,10.629995540000392
0.8861406312906839,0.7359578323175753,0.887637662372752,7.736927906952864,0.6973630231302664,0.5174268675162992,0.7750197499516541,11.407555842037086
0.8900956921540878,0.7432179542984617,0.8947320435122761,7.776225203822784,0.6627403377841717,0.47450633657530206,0.67763432753694,11.125248653252704
0.9999637960971612,0.9971403079420795,0.9999880055274232,0.08316547038120922,0.710905303541189,0.5195991747715885,0.7107977440379301,12.197898154635158
0.9449918719750391,0.8479238635672478,0.9458494894483298,5.583879476795018,0.7197470365208529,0.5219569702328323,0.7770211170934532,10.301286787125168
0.9999717861266648,0.9975841431944215,0.9999881156079526,0.08194449342278416,0.7259812075709211,0.5296198054818744,0.7709136155189912,11.429093483188913
0.9548157439388391,0.864029649296409,0.9505951445960746,5.3089356203607645,0.7420386938212771,0.5676392572944297,0.7532500519930134,10.94152446305511
