video_shortname,Function_name,execution_count,exec_time_avg
"4.779773e+09","loadFileYuv",0.0,
"4.779773e+09","progressbar",1.0,0.0
"4.779773e+09","rapique_basic_extractor",432.0,0.04470486
"4.779773e+09","RAPIQUE_spatial_features",16.0,1.733398
"4.779773e+09","saveFileYuv",0.0,
"8.286421e+09","calc_RAPIQUE_features",1.0,44.42188
"8.286421e+09","calc_RAPIQUE_features/deep_learning",8.0,0.5019531
"8.286421e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.470703
"8.286421e+09","clipValue",24.0,0.01367188
"8.286421e+09","convertRGBToHSI",0.0,
"8.286421e+09","convertRGBToLAB",16.0,0.3310547
"8.286421e+09","convertRGBToLMS",0.0,
"8.286421e+09","convertRGBToYuv",0.0,
"8.286421e+09","convertYuvToRgb",24.0,0.05273438
"8.286421e+09","gauDerivative",80.0,0.0
"8.286421e+09","loadFileYuv",0.0,
"8.286421e+09","progressbar",1.0,0.0
"8.286421e+09","rapique_basic_extractor",432.0,0.0452474
"8.286421e+09","RAPIQUE_spatial_features",16.0,1.616211
"8.286421e+09","saveFileYuv",0.0,
"1.161828e+10","calc_RAPIQUE_features",1.0,45.71875
"1.161828e+10","calc_RAPIQUE_features/deep_learning",8.0,0.4023438
"1.161828e+10","calc_RAPIQUE_features/temporal NSS",8.0,1.482422
"1.161828e+10","clipValue",24.0,0.02213542
"1.161828e+10","convertRGBToHSI",0.0,
"1.161828e+10","convertRGBToLAB",16.0,0.3417969
"1.161828e+10","convertRGBToLMS",0.0,
"1.161828e+10","convertRGBToYuv",0.0,
"1.161828e+10","convertYuvToRgb",24.0,0.05924479
"1.161828e+10","gauDerivative",80.0,0.0001953125
"1.161828e+10","loadFileYuv",0.0,
"1.161828e+10","progressbar",1.0,0.0
"1.161828e+10","rapique_basic_extractor",432.0,0.04918981
"1.161828e+10","RAPIQUE_spatial_features",16.0,1.736328
"1.161828e+10","saveFileYuv",0.0,
"5.893120e+09","calc_RAPIQUE_features",1.0,45.60938
"5.893120e+09","calc_RAPIQUE_features/deep_learning",8.0,0.4121094
"5.893120e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.517578
"5.893120e+09","clipValue",24.0,0.01888021
"5.893120e+09","convertRGBToHSI",0.0,
"5.893120e+09","convertRGBToLAB",16.0,0.3378906
"5.893120e+09","convertRGBToLMS",0.0,
"5.893120e+09","convertRGBToYuv",0.0,
"5.893120e+09","convertYuvToRgb",24.0,0.05338542
"5.893120e+09","gauDerivative",80.0,0.0
"5.893120e+09","loadFileYuv",0.0,
"5.893120e+09","progressbar",1.0,0.0
"5.893120e+09","rapique_basic_extractor",432.0,0.04846644
"5.893120e+09","RAPIQUE_spatial_features",16.0,1.710938
"5.893120e+09","saveFileYuv",0.0,
"6.913536e+09","calc_RAPIQUE_features",1.0,45.73438
"6.913536e+09","calc_RAPIQUE_features/deep_learning",8.0,0.3925781
"6.913536e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.492188
"6.913536e+09","clipValue",24.0,0.01627604
"6.913536e+09","convertRGBToHSI",0.0,
"6.913536e+09","convertRGBToLAB",16.0,0.3525391
"6.913536e+09","convertRGBToLMS",0.0,
"6.913536e+09","convertRGBToYuv",0.0,
"6.913536e+09","convertYuvToRgb",24.0,0.04947917
"6.913536e+09","gauDerivative",80.0,0.0001953125
"6.913536e+09","loadFileYuv",0.0,
"6.913536e+09","progressbar",1.0,0.0
"6.913536e+09","rapique_basic_extractor",432.0,0.04767072
"6.913536e+09","RAPIQUE_spatial_features",16.0,1.755859
"6.913536e+09","saveFileYuv",0.0,
"1.328807e+10","calc_RAPIQUE_features",1.0,51.125
"1.328807e+10","calc_RAPIQUE_features/deep_learning",8.0,0.4628906
"1.328807e+10","calc_RAPIQUE_features/temporal NSS",8.0,1.669922
"1.328807e+10","clipValue",24.0,0.01497396
"1.328807e+10","convertRGBToHSI",0.0,
"1.328807e+10","convertRGBToLAB",16.0,0.3642578
"1.328807e+10","convertRGBToLMS",0.0,
"1.328807e+10","convertRGBToYuv",0.0,
"1.328807e+10","convertYuvToRgb",24.0,0.04947917
"1.328807e+10","gauDerivative",80.0,0.000390625
"1.328807e+10","loadFileYuv",0.0,
"1.328807e+10","progressbar",1.0,0.0
"1.328807e+10","rapique_basic_extractor",432.0,0.05454282
"1.328807e+10","RAPIQUE_spatial_features",16.0,1.963867
"1.328807e+10","saveFileYuv",0.0,
"5.355838e+09","calc_RAPIQUE_features",1.0,48.34375
"5.355838e+09","calc_RAPIQUE_features/deep_learning",8.0,0.4101562
"5.355838e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.580078
"5.355838e+09","clipValue",24.0,0.01302083
"5.355838e+09","convertRGBToHSI",0.0,
"5.355838e+09","convertRGBToLAB",16.0,0.3730469
"5.355838e+09","convertRGBToLMS",0.0,
"5.355838e+09","convertRGBToYuv",0.0,
"5.355838e+09","convertYuvToRgb",24.0,0.0390625
"5.355838e+09","gauDerivative",80.0,0.0
"5.355838e+09","loadFileYuv",0.0,
"5.355838e+09","progressbar",1.0,0.0
"5.355838e+09","rapique_basic_extractor",432.0,0.05085359
"5.355838e+09","RAPIQUE_spatial_features",16.0,1.862305
"5.355838e+09","saveFileYuv",0.0,
"1.154062e+10","calc_RAPIQUE_features",1.0,44.64062
"1.154062e+10","calc_RAPIQUE_features/deep_learning",8.0,0.40625
"1.154062e+10","calc_RAPIQUE_features/temporal NSS",8.0,1.441406
"1.154062e+10","clipValue",24.0,0.02083333
"1.154062e+10","convertRGBToHSI",0.0,
"1.154062e+10","convertRGBToLAB",16.0,0.3193359
"1.154062e+10","convertRGBToLMS",0.0,
"1.154062e+10","convertRGBToYuv",0.0,
"1.154062e+10","convertYuvToRgb",24.0,0.05533854
"1.154062e+10","gauDerivative",80.0,0.0001953125
"1.154062e+10","loadFileYuv",0.0,
"1.154062e+10","progressbar",1.0,0.015625
"1.154062e+10","rapique_basic_extractor",432.0,0.04777922
"1.154062e+10","RAPIQUE_spatial_features",16.0,1.686523
"1.154062e+10","saveFileYuv",0.0,
"3.407992e+09","calc_RAPIQUE_features",1.0,44.0625
"3.407992e+09","calc_RAPIQUE_features/deep_learning",8.0,0.3964844
"3.407992e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.466797
"3.407992e+09","clipValue",24.0,0.01953125
"3.407992e+09","convertRGBToHSI",0.0,
"3.407992e+09","convertRGBToLAB",16.0,0.3222656
"3.407992e+09","convertRGBToLMS",0.0,
"3.407992e+09","convertRGBToYuv",0.0,
"3.407992e+09","convertYuvToRgb",24.0,0.05338542
"3.407992e+09","gauDerivative",80.0,0.000390625
"3.407992e+09","loadFileYuv",0.0,
"3.407992e+09","progressbar",1.0,0.015625
"3.407992e+09","rapique_basic_extractor",432.0,0.04611545
"3.407992e+09","RAPIQUE_spatial_features",16.0,1.649414
"3.407992e+09","saveFileYuv",0.0,
"9.633321e+09","calc_RAPIQUE_features",1.0,46.07812
"9.633321e+09","calc_RAPIQUE_features/deep_learning",8.0,0.4023438
"9.633321e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.511719
"9.633321e+09","clipValue",24.0,0.01627604
"9.633321e+09","convertRGBToHSI",0.0,
"9.633321e+09","convertRGBToLAB",16.0,0.3300781
"9.633321e+09","convertRGBToLMS",0.0,
"9.633321e+09","convertRGBToYuv",0.0,
"9.633321e+09","convertYuvToRgb",24.0,0.05143229
"9.633321e+09","gauDerivative",80.0,0.0
"9.633321e+09","loadFileYuv",0.0,
"9.633321e+09","progressbar",1.0,0.0
"9.633321e+09","rapique_basic_extractor",432.0,0.04994936
"9.633321e+09","RAPIQUE_spatial_features",16.0,1.745117
"9.633321e+09","saveFileYuv",0.0,
"1.000800e+10","calc_RAPIQUE_features",1.0,47.75
"1.000800e+10","calc_RAPIQUE_features/deep_learning",8.0,0.4375
"1.000800e+10","calc_RAPIQUE_features/temporal NSS",8.0,1.632812
"1.000800e+10","clipValue",24.0,0.02018229
"1.000800e+10","convertRGBToHSI",0.0,
"1.000800e+10","convertRGBToLAB",16.0,0.3320312
"1.000800e+10","convertRGBToLMS",0.0,
"1.000800e+10","convertRGBToYuv",0.0,
"1.000800e+10","convertYuvToRgb",24.0,0.05794271
"1.000800e+10","gauDerivative",80.0,0.0
"1.000800e+10","loadFileYuv",0.0,
"1.000800e+10","progressbar",1.0,0.0
"1.000800e+10","rapique_basic_extractor",432.0,0.05031105
"1.000800e+10","RAPIQUE_spatial_features",16.0,1.758789
"1.000800e+10","saveFileYuv",0.0,
"7.177697e+09","calc_RAPIQUE_features",1.0,45.32812
"7.177697e+09","calc_RAPIQUE_features/deep_learning",8.0,0.4121094
"7.177697e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.509766
"7.177697e+09","clipValue",24.0,0.01432292
"7.177697e+09","convertRGBToHSI",0.0,
"7.177697e+09","convertRGBToLAB",16.0,0.328125
"7.177697e+09","convertRGBToLMS",0.0,
"7.177697e+09","convertRGBToYuv",0.0,
"7.177697e+09","convertYuvToRgb",24.0,0.05013021
"7.177697e+09","gauDerivative",80.0,0.0
"7.177697e+09","loadFileYuv",0.0,
"7.177697e+09","progressbar",1.0,0.0
"7.177697e+09","rapique_basic_extractor",432.0,0.04803241
"7.177697e+09","RAPIQUE_spatial_features",16.0,1.691406
"7.177697e+09","saveFileYuv",0.0,
"5.477809e+09","calc_RAPIQUE_features",1.0,45.96875
"5.477809e+09","calc_RAPIQUE_features/deep_learning",8.0,0.4804688
"5.477809e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.509766
"5.477809e+09","clipValue",24.0,0.015625
"5.477809e+09","convertRGBToHSI",0.0,
"5.477809e+09","convertRGBToLAB",16.0,0.3349609
"5.477809e+09","convertRGBToLMS",0.0,
"5.477809e+09","convertRGBToYuv",0.0,
"5.477809e+09","convertYuvToRgb",24.0,0.05208333
"5.477809e+09","gauDerivative",80.0,0.0
"5.477809e+09","loadFileYuv",0.0,
"5.477809e+09","progressbar",1.0,0.0
"5.477809e+09","rapique_basic_extractor",432.0,0.05139612
"5.477809e+09","RAPIQUE_spatial_features",16.0,1.719727
"5.477809e+09","saveFileYuv",0.0,
"5.489207e+09","calc_RAPIQUE_features",1.0,47.79688
"5.489207e+09","calc_RAPIQUE_features/deep_learning",8.0,0.4765625
"5.489207e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.634766
"5.489207e+09","clipValue",24.0,0.01627604
"5.489207e+09","convertRGBToHSI",0.0,
"5.489207e+09","convertRGBToLAB",16.0,0.3095703
"5.489207e+09","convertRGBToLMS",0.0,
"5.489207e+09","convertRGBToYuv",0.0,
"5.489207e+09","convertYuvToRgb",24.0,0.05208333
"5.489207e+09","gauDerivative",80.0,0.0001953125
"5.489207e+09","loadFileYuv",0.0,
"5.489207e+09","progressbar",1.0,0.0
"5.489207e+09","rapique_basic_extractor",432.0,0.05208333
"5.489207e+09","RAPIQUE_spatial_features",16.0,1.745117
"5.489207e+09","saveFileYuv",0.0,
"6.900621e+09","calc_RAPIQUE_features",1.0,46.60938
"6.900621e+09","calc_RAPIQUE_features/deep_learning",8.0,0.4003906
"6.900621e+09","calc_RAPIQUE_features/temporal NSS",8.0,1.601562
"6.900621e+09","clipValue",24.0,0.01627604
"6.900621e+09","convertRGBToHSI",0.0,
"6.900621e+09","convertRGBToLAB",16.0,0.3125
"6.900621e+09","convertRGBToLMS",0.0,
"6.900621e+09","convertRGBToYuv",0.0,
