SRCC_train,KRCC_train,PLCC_train,RMSE_train,SRCC_test,KRCC_test,PLCC_test,RMSE_test
0.9895751415245008,0.9227156181200873,0.9912331035839316,0.08435915772727738,0.7717911909498065,0.5728879547440974,0.7874166813289205,0.398225788069857
0.9892423044203068,0.9205769318882435,0.9907678572981525,0.08661816965017081,0.8093213921575337,0.6197596350108374,0.8239744637002453,0.3673917365947933
0.989553627257445,0.9251226250273042,0.9919274099216919,0.08186912361346874,0.784749084749516,0.5864528261678283,0.7935126786561806,0.3757929443974383
0.973784854101372,0.8797439019827541,0.9733018411990283,0.14686577935484305,0.8287633885809341,0.6354503190691981,0.8367788088740048,0.3529715974845713
0.9890411243296895,0.9214622250909406,0.9912428711383662,0.08383363660666587,0.8068280475671328,0.6190166655123199,0.8161431019067416,0.38380682652193904
0.9889677611997274,0.9212117388566742,0.9914031705713965,0.08417385023177526,0.8103156576140412,0.6180413403138344,0.8167755497939624,0.36370472073260324
0.9867996247415222,0.9123738011715213,0.98853378351833,0.09577547235428535,0.8251614805787341,0.6285735917472766,0.8268776451890278,0.37409686251969915
0.9900573268817414,0.9264234772686208,0.9921079214829782,0.08025858584333126,0.8131837141011734,0.6158801679572359,0.8041607298810082,0.38268826022056823
0.9888219058708696,0.9195495559311507,0.9908500919454177,0.08620635902789912,0.7977814442853406,0.6074283310178066,0.8129915038543063,0.3776786241582282
0.9892427059325434,0.9222031161934586,0.9914223857032152,0.08333349766593523,0.8086364098515412,0.6112293540019503,0.8083153424056995,0.3845043647876749
0.9897715562811934,0.9235405203551954,0.9917652343978266,0.08271032375243355,0.7763690790425176,0.5817730665272475,0.7912738304320222,0.3780696701587225
0.9888784755182068,0.9207670187810855,0.9912694852807107,0.08472704828500215,0.8179244970559411,0.6228038743564503,0.8241414157385873,0.3586641873983675
0.9891006500496824,0.9224685815943144,0.9913011738989677,0.08312917621709495,0.8222614498763509,0.6340979869256024,0.8273291003223263,0.3770439689471154
0.9887280959726163,0.9201103939183974,0.991140127713005,0.08541032081964924,0.795288713980283,0.6023276172561032,0.7954653114808571,0.38226029633775405
0.9896930822034606,0.9269447473981945,0.992181312379615,0.08064195211173486,0.8115297807094594,0.6168587275996882,0.8142724846819627,0.3593862958001425
0.9882080019372618,0.9167489245640505,0.9905625742530736,0.08713004899220118,0.7879593171687942,0.5969207302621112,0.7943697238635774,0.4013971332213725
0.9890057329481553,0.9187874564668196,0.990865732814224,0.08698848142751991,0.7790184941265238,0.588593792139638,0.8021209777285325,0.37228807780421797
0.9890617218546955,0.920690899862593,0.9912839145833284,0.08461981133628854,0.8045988824677808,0.6195316124606899,0.8046106244338744,0.375957390486781
0.969881808092795,0.8672730773689692,0.9691435268076041,0.15721916995382057,0.8413155140960314,0.6521512318701361,0.8385168826720422,0.35552790178881116
