SRCC_train,KRCC_train,PLCC_train,RMSE_train,SRCC_test,KRCC_test,PLCC_test,RMSE_test
0.9895227302296729,0.9225193434407992,0.9912307685462576,0.08437034192009722,0.7720490292457085,0.5733079862377695,0.7875142651711646,0.3981452450799716
0.9892010291289182,0.9204373540464569,0.990764047986477,0.08663595485498184,0.8094299086162764,0.620039562578593,0.823982210121559,0.3673844326719188
0.9890747366029546,0.9214895535180593,0.9913543795067318,0.08471285104494808,0.8037547842968639,0.6080954779396973,0.8101130851804066,0.36203459644699365
0.9737966683747952,0.8797177301632738,0.9733051321507924,0.14685684982115466,0.828747762109124,0.6355903246476214,0.8368199491748369,0.35293106342449077
0.9870545127193932,0.9147662493881097,0.9887122890625237,0.09511833441117527,0.8071822505931675,0.6202768928469601,0.8149387899433427,0.3849341022561248
0.9910281029170408,0.9357278026204763,0.9932924424495637,0.0743868476057586,0.7315021421940748,0.5369052567861985,0.7394936965277212,0.4243528605115523
0.9694878311948771,0.8645754395198306,0.968412591787561,0.15815859961898585,0.826953309401369,0.6314431516249782,0.8260630384459013,0.3748923534355084
0.9900375234057183,0.9263362405445038,0.9921061375881098,0.0802676200617099,0.8131424783749062,0.6159501265155317,0.8041331912139338,0.382712244952188
0.9889106686818745,0.919824334767292,0.9908569747809265,0.08617407838734602,0.7979160076440935,0.6077784741645773,0.8129722571583489,0.37769605395524736
0.9892421904993017,0.9221900304413069,0.9914236457082667,0.08332740318285037,0.8087449270639971,0.6112993567911619,0.8084041246050282,0.38442474604927446
0.9897041091438024,0.92334423536224,0.9917653857319834,0.08270956688774299,0.776248405466354,0.5816330068061456,0.7912048368470291,0.3781248674584931
0.9893887950659687,0.9251637641164021,0.9919031396354481,0.08160740458817332,0.8034491941870479,0.605303484495923,0.8061540616160414,0.3746991650038989
0.9889183768672294,0.9203051487300146,0.9908897946299087,0.08506332826813857,0.8195450511413332,0.6299679674711,0.8228021804978685,0.3814810713537632
0.9886643857647127,0.9198225111530322,0.9911201378323691,0.08550618983754671,0.7953659781013896,0.6022576279907934,0.7956067848229598,0.3821431263996637
0.9894314935577954,0.9230411518431971,0.9917210011301788,0.08297224350667684,0.8077390722539192,0.6152488614094246,0.8125387302812666,0.3608872641113943
0.9891266189162848,0.9245348021914888,0.9918241358862748,0.08112329737372587,0.7809681754421942,0.5831292116012732,0.7835757702250739,0.4105570298873454
0.9889662142276683,0.9186260785968411,0.9908641057993062,0.08699619281996027,0.7790250051620976,0.5886637961586841,0.8021512873990744,0.37226269500400094
0.9890001142146626,0.9205295281747914,0.9912841770411298,0.0846185428869203,0.8045884646050904,0.6196016595648179,0.8046456694320918,0.3759273232996004
0.9894700203403789,0.9219436740297231,0.9913611064576051,0.08365612451977848,0.8396894455958295,0.6465479563304937,0.8382325367095715,0.3558132597041051
