SRCC_train,KRCC_train,PLCC_train,RMSE_train,SRCC_test,KRCC_test,PLCC_test,RMSE_test
0.9998609571656252,0.9948886454910552,0.9999736985024974,0.08474902808273685,0.6773357102341787,0.49361207897793263,0.7419076437937318,8.540715108787866
0.9926123656301854,0.9598393574297189,0.9876278602341124,1.8750814276834205,0.6272587310590714,0.454123112659698,0.6465009408680038,8.960186432751684
0.9998530868165095,0.9956188389923329,0.999977302812483,0.07817336841829221,0.5433109148367231,0.372822299651568,0.5858619137427817,10.643442834660812
0.9907575866886164,0.9542898868200074,0.9865126499900464,1.983475203020201,0.7492909812819059,0.5609756097560976,0.7074737889768651,7.844338068664956
0.9989952187629125,0.9887550200803212,0.9981632387899834,0.7204131054481214,0.755935499554331,0.5818815331010454,0.7905549450104482,7.389358298243574
0.9998740744141511,0.9962029937933552,0.9999773094053113,0.08189641238342778,0.5804229803095373,0.4262485481997677,0.715866501284213,7.247487397841056
0.9998819447632666,0.9960569550930997,0.9999770755799132,0.07892388313708555,0.6860870269832267,0.5261324041811847,0.7473631004194291,8.340509240904012
0.9998845682129718,0.9957648776925885,0.9999766332216848,0.08253851011886958,0.6230451341058261,0.4587688734030197,0.7684768072884957,7.062837856916277
0.9916836644345483,0.9639284410368748,0.9909137962861533,1.5435838748206232,0.7701969046268538,0.5749128919860628,0.787851268307448,8.201867415678986
0.9932314997606103,0.9623220153340636,0.9846764622876324,2.036789262066208,0.7536666396564299,0.5563298490127758,0.8133215902256955,7.44815557931458
0.9987512379403298,0.9894852135815991,0.9978414324969612,0.7928559358336773,0.5296977554493153,0.35656213704994194,0.644078470465346,8.605882047375227
0.9998898151123823,0.9959109163928441,0.9999786011695764,0.08078290406419225,0.7181751883964023,0.5331010452961672,0.7093452686126236,7.0764345489512355
0.9998583337159199,0.9954728002920774,0.9999780847685057,0.07981126625775542,0.6212624584717609,0.4355400696864112,0.6760637494687548,8.288548315661064
0.9998740744141511,0.9959109163928441,0.9999828193052638,0.06749056201772223,0.7797585284822949,0.5725900116144018,0.7727845519418415,8.501096802793509
0.986840776278768,0.9529755385177072,0.9880055480051609,1.7974158540850629,0.608621667612025,0.44018583042973286,0.6182190562106317,9.356721250401822
0.9999029323609081,0.9967871485943776,0.9999803742226268,0.0763349153119703,0.7633903249331496,0.5934959349593496,0.8183795214185009,6.104089864632443
0.9993992300175117,0.9909456005841548,0.9994202575907718,0.39992740179695757,0.7625800178267563,0.5679442508710801,0.6890110763869755,8.402513630783114
0.9998609571656252,0.9962029937933552,0.9999818360061793,0.07101936037892954,0.48383437322745315,0.3310104529616725,0.502705388832335,10.780711612897596
0.9998898151123823,0.9967871485943776,0.999982721185389,0.07016478400218414,0.6496232071955271,0.454123112659698,0.6772917480196873,8.747400751011376
