SRCC_train,KRCC_train,PLCC_train,RMSE_train,SRCC_test,KRCC_test,PLCC_test,RMSE_test
0.9741734015460698,0.8908740454768561,0.7853970632793981,333.4721864343396,0.6503884976361222,0.4954607184593225,0.5729554185435425,366.10391692618805
0.9759270861491104,0.8936575458155184,0.7874155982932894,312.76087223531,0.6359794597128482,0.48713187307251216,0.6014857860590845,453.0223830243509
0.9233781708784713,0.7944227392201473,0.8909883537965037,225.4686862468797,0.6990737133820458,0.5416667464017614,0.6604414007334194,460.69417885011603
0.9218196365995454,0.793591546792727,0.8808769512906495,252.85087369723138,0.6933707751401004,0.5430871783119672,0.5743178991609013,386.9097138359626
0.858573824858786,0.7070868238426292,0.7925282424588197,312.14225763583266,0.6568839478490693,0.5097732385400076,0.5736348987079997,459.8082464296061
0.6417473140961253,0.49508037788857845,0.6295513339767381,392.9077469175699,0.4133218569696305,0.3011934587528929,0.38281134863466887,536.3843325345283
0.9571839167260916,0.8534106446028293,0.9406428696747247,176.51404536646174,0.7595081775043473,0.6007051835733264,0.6109003299502012,422.2861349111318
0.8568844291658169,0.7075264966026353,0.8005009986906888,301.0637783968612,0.6771400957302797,0.522628843846849,0.6996101370656205,425.02619135179975
0.975619216539316,0.8928927237821963,0.9759278489219119,114.77021940532428,0.6671695273467032,0.521821874318737,0.5544797418979109,419.5213322402275
0.9767187142929484,0.894634693400593,0.9716963281257147,123.39145702257824,0.62789596222834,0.48677694679951933,0.645781022631888,400.55444502363923
0.9746873098417815,0.8890756984352541,0.9549269604378615,156.5292244610139,0.6365243968887205,0.4826113943761004,0.6270326062289415,392.80459622627046
0.9581405324494083,0.8580820379799682,0.9460373415806287,172.97148521480466,0.6833755980614463,0.5389232090921927,0.7052730973714292,337.63206391401053
0.980399174338106,0.9016042792441737,0.7902446896011466,321.91859779572246,0.4713347320445637,0.34905085382715284,0.387755663028277,472.149880689814
0.980177916083071,0.902626998762547,0.7924092392718473,312.66284811223875,0.5834695006242007,0.4405013907412743,0.5163845795019687,480.8559301046096
0.9570433061920209,0.853213429581558,0.9425225986608609,176.504845550581,0.711710863497904,0.5622231355213901,0.7614289235055782,323.59263103914304
0.959050978081929,0.8581598222496576,0.9310163232400097,194.32930743898953,0.6884848685081894,0.533953654853999,0.6870464311562662,347.24852025873975
0.9772973272886154,0.8950246124610978,0.9754068566425467,116.0632514395677,0.7070394632041244,0.549592107097063,0.6676610127712583,377.49721212854536
0.9768128806022907,0.8941950319489035,0.9791093355354729,103.35185446477573,0.6370500909053192,0.4940304797518353,0.6965686302679475,410.6140680723884
0.9787327695329858,0.897956963308091,0.7931985225916367,308.3605347180445,0.5465116636553807,0.41117222152289573,0.5071351915326606,500.3279020854621
