SRCC_train,KRCC_train,PLCC_train,RMSE_train,SRCC_test,KRCC_test,PLCC_test,RMSE_test
0.9998871916626769,0.9957648776925885,0.9999764638376745,0.08017013479188681,0.5664856980795723,0.389082462253194,0.6841152520213614,9.290612250157773
0.9998635806153303,0.9959109163928441,0.9999790838173476,0.07733643090954102,0.53277692245361,0.3681765389082462,0.5768445593938294,9.593704353337008
0.9998819447632666,0.9960569550930997,0.9999762833349988,0.07990970028544157,0.6637225508467709,0.4587688734030197,0.7151489999794441,9.179872782532112
0.9998320992188681,0.9947426067907996,0.9999781704880066,0.08006679327873917,0.7484806741755126,0.5516840882694541,0.7457780893267911,7.394314101559958
0.9998740744141511,0.9963490324936108,0.9999847890667671,0.06558900598496553,0.6533506198849364,0.4680603948896632,0.6616784000642352,9.047241720986753
0.9998766978638562,0.9960569550930997,0.9999800536260813,0.07678461552679464,0.612997325986549,0.4425087108013937,0.7547360836683009,6.809374723075471
0.9999186730591392,0.9967871485943776,0.9999848164133204,0.06423138589612593,0.6539988655700512,0.4680603948896632,0.6541016764288999,9.4952832715649
0.7594873779276059,0.5611537057320191,0.7435143343057834,8.074005775202126,0.46049752856332554,0.33333333333333337,0.4799778634108444,9.683242896226314
0.9998688275147406,0.9957648776925885,0.9999767808037273,0.07820757834010411,0.7586905437160685,0.5609756097560976,0.7851290433496898,8.248035051264514
0.9979432154311314,0.9840817816721432,0.9937384355592935,1.3049601038117298,0.6186694757313023,0.421602787456446,0.6690566044470462,9.51429623161266
0.9999081792603185,0.9967871485943776,0.9999775385787112,0.08092116616301193,0.6486508386678551,0.4796747967479675,0.6775483683817006,8.274215038241064
0.9998845682129718,0.9962029937933552,0.9999803563916473,0.07739898526447053,0.677659833076736,0.5005807200929152,0.7160309987821905,7.008239419675523
0.9998635806153303,0.9951807228915663,0.9999780298694053,0.07991116887641976,0.5791264889393081,0.40998838559814166,0.604260064922706,8.962842331555805
0.942829784024503,0.8193501277838627,0.9197394056700331,4.519411402178356,0.773924317316263,0.5656213704994193,0.7928266456136807,8.16326984408903
0.9998583337159199,0.9954728002920774,0.9999757964421886,0.08098443220852651,0.5577343813305243,0.3867595818815331,0.5524704088119429,9.922485114913835
0.9789573099146724,0.9034684191310698,0.9641513060846205,3.23311435546928,0.7048861518515518,0.5214866434378629,0.7957544537163145,6.4327402993933696
0.9998268523194577,0.9943044906900329,0.99997738586402,0.07899764129786974,0.6386030305485779,0.454123112659698,0.7061101186661064,8.209493497174817
0.9994333348636791,0.9907995618838993,0.9986375057662101,0.6148828939639003,0.5494692488453125,0.3681765389082462,0.5603402765588348,10.329317595625312
0.9998583337159199,0.9956188389923329,0.9999780967652123,0.07899795469186661,0.6173729843610729,0.4494773519163763,0.7507161975637321,7.854609316878296
